Fc_real,Fc_pre
0.817959184,0.810816327
0.80244898,0.795306122
0.814693878,0.805918367
0.782040816,0.715306122
0.824489796,0.827959184
0.816326531,0.822244898
0.816326531,0.809183673
0.822040816,0.813265306
0.800816327,0.787142857
0.800816327,0.783061224
0.809795918,0.805918367
0.832653061,0.836938776
0.835102041,0.853265306
0.806530612,0.787959184
0.819591837,0.804285714
0.796734694,0.778979592
0.824489796,0.830408163
0.819591837,0.823877551
0.806530612,0.787959184
0.806530612,0.793673469
0.824489796,0.839387755
0.824489796,0.837755102
0.80244898,0.765918367
0.831020408,0.823877551
0.826122449,0.810816327
0.803265306,0.76755102
0.801632653,0.785510204
0.792653061,0.763469388
0.813061224,0.774897959
0.803265306,0.778979592
0.810612245,0.778163265
0.815510204,0.798571429
0.828571429,0.837755102
0.808163265,0.796938776
0.813877551,0.792040816
0.82122449,0.821428571
0.829387755,0.841836735
