x,y,z
-17.51619,2.242739,6.0719023
-17.293148,2.6649356,6.122864
-12.9556055,8.291651,0.63614416
-13.113071,8.288573,1.1596915
-11.545541,6.092337,-5.0618753
-10.474628,0.6044242,-8.627097
-13.151497,8.284056,1.285615
-15.536209,5.952896,5.784055
-19.560225,-1.1975337,3.6812997
-9.822421,-3.0297804,-8.636857
2.4309652,1.1595644,-9.945189
14.040619,6.7129135,-3.9339
20.437447,-5.0040975,-0.21758503
17.312346,-1.923156,-6.8636494
14.675918,5.1787224,-5.9237685
8.4395685,-4.4969873,8.158819
4.16702,-5.788807,-7.3711457
9.277338,-1.137862,9.068757
13.802143,7.157066,-3.018966
13.636365,7.4044614,-2.3452792
10.332914,2.7320304,8.36468
9.337584,-0.8932792,9.077155
15.409983,3.064361,-7.27636
10.131588,2.3900597,8.482942
9.333047,-0.9103519,9.082707
-2.3275297,5.167189,8.302572
-21.22583,-4.072209,-0.83182347
-18.797201,-0.30347982,4.6862493
-20.260908,-2.5993755,2.0902576
-11.216846,4.660055,-6.5314445
-10.817336,2.768214,-7.7514067
-13.594873,7.9967856,2.9859347
-11.106183,4.0820045,-6.973001
-10.511066,0.85441554,-8.549443
-11.477599,5.8605227,-5.34283
-12.469543,8.107506,-1.152877
-17.469662,2.3230035,6.0866995
-19.362015,-0.9442079,4.1592503
-11.708396,6.5935287,-4.3647532
-11.152614,4.511725,-6.641051
-11.849466,6.9738073,-3.755
-10.26318,-0.6066918,-8.795735
-20.792728,-3.4031553,0.6319777
-18.64326,-0.001806593,4.8838615
-10.818179,2.8174276,-7.726697
1.812603,4.1126575,-9.375295
17.048782,-1.3433616,-7.151573
20.61021,-4.9489937,0.28045514
22.188133,-3.5967174,5.058605
18.93444,-4.482102,-4.090536
10.34768,2.7660017,8.327784
3.3582346,-2.9313617,-9.198453
6.6162033,-8.99556,1.9745094
1.7354565,4.4795485,-9.212022
-2.5702012,4.3379865,8.722618
-6.470478,-8.649619,4.30556
-5.5521894,-6.135863,7.297758
0.9221497,8.130698,-6.396136
10.333056,3.1263134,8.112738
8.075815,-5.785862,7.2974267
-3.1882522,2.176414,9.439765
-8.6809,-7.890255,-5.722542
-17.692837,1.8812424,5.979775
-9.246752,-5.767042,-7.5507956
-12.222217,7.8117194,-2.1521482
-19.555092,-1.5389316,3.6187484
-11.094186,4.0413556,-7.0001574
-9.2605095,-5.7079725,-7.585859
-6.8685718,-9.3568325,2.6257958
-6.684489,-9.068012,3.4311645
-9.949731,-2.3461208,-8.717883
-11.365063,5.4658012,-5.774302
-17.802702,1.6619917,5.8918605
-17.834738,1.6006961,5.858703
-13.393757,8.225026,2.0272636
-11.170234,4.7248974,-6.4649816
-15.26614,6.1467075,5.4001107
-10.820302,2.869108,-7.70131
-12.506137,8.132944,-1.0083181
-7.688907,-9.753979,-1.2967564
-0.5809211,9.970354,2.5189612
10.097288,2.3640976,8.493993
16.960772,-1.1379493,-7.229962
16.157415,0.9293403,-7.605256
15.038464,4.148102,-6.6784554
3.4257398,-3.214314,-9.082805
2.419541,1.2149239,-9.941234
-7.119646,-9.617839,1.4530824
-5.3898263,-5.6080384,7.6907873
-10.861671,3.3948631,-7.418972
-9.551741,-4.384089,-8.242653
-5.4162054,-5.6950483,7.629794
0.37918645,9.801647,-3.303973
9.533151,-0.106587686,9.052095
11.406835,5.617377,6.0790677
4.116176,-5.6351876,-7.510694
-1.5997562,7.53241,6.491313
0.3995933,9.760012,-3.43381
-5.9387817,-7.2981033,6.1898894
-8.153569,-9.177476,-3.4894714
-9.651842,-3.8958983,-8.412706
-12.408705,8.061446,-1.3914052
-7.840472,-9.638012,-2.0278494
-4.1545134,-1.3044673,9.4671
-4.509283,-2.5746603,9.204069
-7.3746514,-9.7827,0.23356946
-11.696413,6.5587916,-4.417162
-13.581286,8.164883,2.475911
-15.253672,6.1571965,5.384349
-19.46311,-1.0479089,4.1150837
-17.554806,2.1413836,6.0732055
-9.659153,-3.859572,-8.4249735
-8.437059,-8.571525,-4.740992
-3.952355,-0.5757395,9.551808
-3.172743,2.2327378,9.429029
4.8288274,-7.598586,-5.3371973
5.3780584,-8.573118,-3.2807453
5.776955,-9.038364,-1.6572683
9.259122,-1.2120202,9.061618
4.917655,-7.7893624,-5.025142
1.831163,4.018947,-9.382123
-7.840516,-9.6390915,-2.0287063
-4.387222,-2.14037,9.312961
-8.827049,-7.399108,-6.249353
-3.4944756,1.0782712,9.574242
-0.03499018,10.335223,-0.6622493
5.0472527,-8.036823,-4.5482693
10.756481,4.048145,7.5200896
10.860023,4.319197,7.305595
8.199218,-5.3722224,7.6284246
12.061682,6.8733726,4.144876
14.389408,5.9179606,-5.1107545
12.291559,7.212938,3.3554056
6.007755,-9.161803,-0.67750806
-0.033508837,10.331576,-0.66550136
-7.962694,-9.487236,-2.6077943
-9.478264,-4.730098,-8.094511
-8.377541,-8.710426,-4.4842067
-6.873988,-9.363167,2.6009235
-6.9091454,-9.40626,2.4393601
-9.522637,-4.5207815,-8.183045
-10.941926,3.6736624,-7.236221
-17.399174,2.4586558,6.101996
-14.667526,6.926803,4.5529757
-11.056011,4.4165874,-6.7189035
-10.216447,-0.87862384,-8.798704
-7.321214,-9.762774,0.49223486
-1.2406626,8.569522,5.184661
5.1761885,-8.276752,-4.073355
11.592627,5.99774,5.567098
8.255116,-5.174758,7.7636676
9.452358,-0.4289141,9.072143
5.991013,-9.159157,-0.7508023
5.790072,-9.052827,-1.6030587
3.743159,-4.412509,-8.442995
-4.986781,-4.250936,8.530286
-6.941958,-9.445562,2.2881596
-8.765472,-7.6127086,-6.03367
0.15516353,10.195341,-1.8625332
4.849013,-7.6526523,-5.271724
12.0995,6.9387956,4.0183835
13.485402,7.5652943,-1.706793
9.255728,-1.22599,9.060859
4.448766,-6.601492,-6.5412607
10.741791,4.0064936,7.5523515
15.7359705,2.1191685,-7.5045047
20.220634,-5.019885,-0.8214757
19.055496,-4.600337,-3.819175
11.440432,5.6831865,5.9829016
1.415617,5.9801316,-8.333949
-6.407504,-8.503153,4.5408077
-10.057922,-1.7546567,-8.760424
-9.060842,-6.5264244,-7.014571
-8.44006,-8.564684,-4.75428
-10.5242815,0.944286,-8.521871
-10.228852,-0.80724937,-8.79878
-12.473135,8.110307,-1.1387411
-10.472091,0.58544534,-8.631838
-8.7276325,-7.739218,-5.89572
-7.9160795,-9.549443,-2.3872228
-3.45511,1.2212375,9.568047
0.7118122,8.90298,-5.3092003
8.258333,-5.1633754,7.771857
14.744023,4.9910297,-6.0857406
16.291386,0.56138796,-7.596279
19.18818,-4.7036448,-3.5159242
15.604712,2.4991872,-7.436884
15.458199,2.923254,-7.327751
11.186743,5.1050305,6.6033487
5.748623,-9.007906,-1.774264
-3.246954,1.9634591,9.473674
-9.858242,-2.838451,-8.6656
-7.611966,-9.778066,-0.92082655
-0.5130169,10.096177,1.9442837
5.9226127,-9.157878,-1.0497499
10.612598,3.6960757,7.770766
6.6261053,-8.987624,2.0178287
6.2963448,-9.151773,0.58067256
6.3152537,-9.147615,0.66347927
13.313015,7.669412,-0.9539452
20.251474,-5.020849,-0.73662883
21.32021,-4.5342536,2.3871062
19.007334,-4.5540447,-3.9307673
10.873066,4.330004,7.2955933
-0.67704815,9.862259,2.7571037
-8.078173,-9.312413,-3.1452255
-9.734444,-3.4839275,-8.536479
-8.6454935,-8.001594,-5.5891695
-9.211538,-5.9172873,-7.4568777
-9.024546,-6.6668773,-6.900805
-8.563512,-8.243979,-5.2687216
-5.6531677,-6.454128,7.033298
-6.832145,-9.31037,2.7913063
-5.423394,-5.71849,7.6129174
-2.1959822,5.6109724,8.0426235
1.9091623,3.6456742,-9.510113
7.928699,-6.2633615,6.873288
13.428378,7.605562,-1.4587607
15.864339,1.754548,-7.548918
18.385788,-3.835586,-5.226888
17.629452,-2.572382,-6.4609675
21.307775,-4.5442467,2.3501763
20.621626,-4.943449,0.31450775
18.472843,-3.950518,-5.064902
11.187696,5.1071243,6.601038
-0.597825,9.987929,2.3552518
-8.493644,-8.432125,-4.9808507
-8.844916,-7.3342285,-6.311147
-5.92373,-7.2565527,6.238278
2.2564611,1.9849217,-9.871205
0.6884362,8.982788,-5.177948
0.97678614,7.9055214,-6.6396737
-0.08942661,10.336181,-0.32210812
6.732613,-8.888804,2.4751246
18.37702,-3.836989,-5.2277827
21.26076,-4.5805616,2.2088573
21.731897,-4.134904,3.649294
17.619802,-2.5537627,-6.473415
5.921077,-9.15979,-1.0570047
-3.791328,0.007506341,9.576855
-7.9807534,-9.462036,-2.6932414
-8.161512,-9.162763,-3.5242565
-5.8350844,-7.003106,6.517865
-6.168052,-7.9070835,5.407131
-5.7114315,-6.6330547,6.875904
-0.26864484,10.291711,0.75098246
0.012530555,10.325314,-0.95425326
0.15696906,10.192209,-1.8741678
-5.1324778,-4.7467318,8.245169
-2.8856187,3.2431004,9.153059
1.4002874,6.0507216,-8.285903
8.6851,-3.5482812,8.5741625
12.445364,7.383107,2.746915
14.015736,6.7616477,-3.8413527
12.117051,6.9682384,3.961779
15.149316,3.8261259,-6.8779345
18.048521,-3.3362756,-5.825848
20.877775,-4.818838,1.0678722
19.884232,-4.9753532,-1.729216
13.286168,7.6816545,-0.8365686
3.2103367,-2.318077,-9.418749
-7.6946993,-9.751469,-1.3249367
-9.128531,-6.2579765,-7.2201138
-7.3988605,-9.788471,0.11529363
-6.714254,-9.125813,3.3079188
-1.1094079,8.919785,4.6688
-6.396467,-8.476834,4.581361
-0.62048054,9.966852,2.4028087
7.0709147,-8.414242,3.8621209
18.015234,-3.2833683,-5.875716
21.737207,-4.129345,3.6656773
21.258001,-4.5824423,2.2006502
15.6068535,2.4904914,-7.4383984
5.0428224,-8.04004,-4.572295
-5.4695415,-5.869081,7.5027676
-5.9980454,-7.4599013,5.9943514
-0.6754081,9.872379,2.711006
0.59785914,9.252629,-4.64984
1.4292908,5.916802,-8.375219
1.7710981,4.3075104,-9.270649
6.6693497,-8.950983,2.204343
11.518617,5.847812,5.774199
0.35955507,9.842074,-3.1785538
-2.7122674,3.84589,8.932878
-7.8238344,-9.655519,-1.9493831
-2.8491256,3.3703966,9.109514
1.3220577,6.408625,-8.026924
7.6557198,-7.098655,6.030259
7.383349,-7.791686,5.074952
6.6798754,-8.941281,2.2494757
5.944364,-9.157473,-0.95488673
12.35566,7.2836814,3.1157477
15.28154,3.4406912,-7.092123
14.785913,4.872879,-6.1791716
12.86733,7.665114,0.9865479
1.4778377,5.69077,-8.521418
-4.776704,-3.519345,8.870797
-8.85446,-7.2999115,-6.3434596
-10.144947,-1.2761893,-8.787693
-6.258095,-8.136764,5.08685
-7.7652254,-9.708673,-1.6672584
-5.8519826,-7.0520453,6.466361
-3.5974667,0.70723546,9.5866785
5.3954973,-8.59556,-3.2108576
14.114955,6.561462,-4.206028
19.163044,-4.685797,-3.5755062
19.10926,-4.644076,-3.7003238
11.562658,5.938565,5.653686
-0.23759104,10.306636,0.5692786
-3.4377077,1.2842846,9.558662
-0.6836055,9.863865,2.7303581
7.478504,-7.574339,5.425136
10.274044,2.720861,8.34569
9.031918,-2.1410315,8.928318
9.707594,0.5792184,8.962284
15.583082,2.561995,-7.423975
15.477383,2.867624,-7.346632
10.403244,2.946879,8.230581
-5.084221,-4.5828686,8.342776
-7.169242,-9.66032,1.2176125
-9.6668005,-3.8217368,-8.436479
-2.7076619,3.8615482,8.92648
1.3330534,6.3585505,-8.06506
5.7490335,-9.008484,-1.7724615
3.5716696,-3.8166153,-8.805415
2.1276004,2.6021476,-9.77072
1.0453842,7.624689,-6.942419
2.6698143,0.055352032,-9.922774
7.115108,-8.281899,4.0150347
5.3288717,-8.507528,-3.4772708
2.5615237,0.5516759,-9.952983
-4.965184,-4.1762137,8.568794
-7.7728624,-9.703212,-1.7041394
-8.714215,-7.7829337,-5.8461914
-10.402787,0.2530587,-8.723525
-4.942023,-4.096084,8.609871
-7.054733,-9.558801,1.7603619
-2.193086,5.6206675,8.036045
3.9604628,-5.1360536,-7.932918
8.716991,-3.420811,8.615459
13.21122,7.7068243,-0.507732
11.082667,4.854737,6.839368
2.3066065,1.746694,-9.90029
-4.0979433,-1.1008209,9.497004
-3.0957718,2.506293,9.3689995
8.652229,-3.6786,8.528507
15.716465,2.1751297,-7.496138
19.633059,-4.914188,-2.3963811
14.543371,5.530037,-5.5659304
15.062901,4.078221,-6.7231364
18.499382,-3.9901252,-5.006368
20.575075,-4.961547,0.17859776
13.576433,7.477657,-2.0959358
4.3675227,-6.3746743,-6.789151
-9.818292,-3.051113,-8.632374
-8.137016,-9.208444,-3.4143958
-7.6386337,-9.771265,-1.0513799
1.6578641,4.84355,-9.017811
3.1578407,-2.0976827,-9.490393
3.5660594,-3.7948723,-8.816225
-0.37000808,10.235792,1.2865158
-6.1236105,-7.7926517,5.562256
-2.522303,4.503667,8.648168
0.9377603,8.090818,-6.533227
5.3359003,-8.518034,-3.4498532
5.365735,-8.557375,-3.3303864
1.9317962,3.5359676,-9.542079
-1.5389851,7.7178197,6.2794986
-7.637509,-9.771402,-1.0457865
-5.8425574,-7.02551,6.4939885
-5.7699895,-6.8113804,6.707878
0.97249335,7.92229,-6.6191263
1.7500122,4.408282,-9.228187
12.247325,7.1425934,3.5638492
12.791413,7.6307907,1.3108779
12.2875185,7.2041698,3.3726108
7.059188,-8.442682,3.8257997
-1.9740357,6.3488355,7.538914
-6.1928034,-7.9709835,5.320301
-1.057925,9.05245,4.4585342
13.415507,7.614804,-1.4020911
22.36793,-3.3601468,5.60457
20.127884,-5.013685,-1.0742271
16.570454,-0.16820273,-7.486802
12.039447,6.8333936,4.215224
16.297834,0.54274696,-7.5949583
20.602295,-4.951702,0.25715712
18.444532,-3.9333913,-5.0981317
2.937416,-1.1443405,-9.738818
-5.743442,-6.730519,6.785786
-18.2792,0.7087942,5.3459325
-3.4870653,1.1061428,9.574199
-2.8964236,3.205642,9.166008
4.9650645,-7.8746343,-4.848235
3.1736553,-2.1648474,-9.469258
-0.88940424,9.453482,3.7034247
-1.8493998,6.7542963,7.223583
-1.2115414,8.64952,5.0745106
8.384563,-4.7505817,8.126742
13.082507,7.724825,0.056472674
13.455426,7.586949,-1.5771978
16.369316,0.3560125,-7.576024
9.594859,0.1363249,9.024702
3.5927174,-3.8859992,-8.770703
-4.849915,-3.775969,8.762797
0.7476784,8.771252,-5.5011535
6.5846543,-9.019116,1.8384496
14.246785,6.2656875,-4.657055
22.587988,-3.0381424,6.2806654
21.066257,-4.710386,1.626997
20.059345,-5.005643,-1.2591217
14.198416,6.3770485,-4.4994936
3.740195,-4.4336586,-8.431684
-5.8972073,-7.184512,6.3216095
0.17762022,10.160839,-2.0092359
18.050325,-3.332539,-5.8350353
21.444654,-4.4271317,2.767486
22.455715,-3.2391715,5.872234
9.761546,0.78466153,8.925015
7.0649166,-8.428868,3.845715
11.263539,5.2887783,6.424811
19.33951,-4.7960153,-3.1404028
17.524445,-2.3683798,-6.5991673
9.466565,-0.37094134,9.073022
-9.343287,-5.3474245,-7.795884
-6.557871,-8.832723,3.9613917
-6.5966673,-8.900917,3.7984881
4.7294717,-7.347794,-5.66055
2.4695866,0.97986144,-9.949982
8.654746,-3.6692967,8.534374
5.0200863,-7.998739,-4.658879
-3.0311048,2.7342038,9.318415
7.7316318,-6.878713,6.2859516
13.685117,7.407278,-2.6040645
15.364424,3.1968234,-7.2250857
20.277449,-5.021198,-0.6649297
21.550148,-4.323715,3.0914507
21.261633,-4.579806,2.2116606
8.624104,-3.7892554,8.488042
0.2364298,10.068854,-2.3867767
0.46808913,9.595299,-3.8632843
17.12341,-1.512737,-7.0773244
21.394602,-4.472468,2.614303
