,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
341,-0.4302032,-0.0014182787,1.526774e-05,-1.0215067e-28,-1.2989224e-29,2.574115e-22,0.08017564,-0.084159374,5.012662e-19,-7.085606e-05,0.0045775147,-0.3133093,-0.016334038,-1.590776e-31,4.4840165e-10,-0.48071823,-0.001941363,-9.587887e-30,2.3060075e-22,-1.6322619e-29,3.4976174e-19,0.00021704656,-8.923652e-08,-2.570966e-30,0.13684016,4.8601987e-06,-0.0032747574,0.016797079,-0.3591931,2.908315e-29,1.2230186e-25,-0.3363212
342,-0.33965713,-0.0012618888,1.3545564e-05,1.0772037e-28,-3.143114e-29,9.1313124e-23,0.067084745,-0.070546955,5.3736925e-19,-6.286528e-05,0.0040328978,-0.24985464,-0.014221502,-8.8116785e-32,3.7090855e-10,-0.37916592,-0.001725375,-8.5646616e-30,2.7158287e-22,-1.6953346e-29,7.2541723e-19,0.00019397833,-7.7156415e-08,-2.1392146e-30,0.11287505,4.303559e-06,-0.002894801,0.014601172,-0.2849983,6.478628e-29,1.1418426e-25,-0.2678824
343,-0.06385349,-0.00053820084,6.145126e-06,1.316883e-28,-1.2891326e-29,1.6444493e-23,0.020222211,-0.022119068,4.7448507e-19,-2.497072e-05,0.0015757188,-0.054107137,-0.00541413,-1.07951524e-32,1.8796788e-10,-0.06902187,-0.000768107,-8.27062e-30,2.6099606e-22,-1.4582591e-29,7.941244e-19,8.168527e-05,-3.303551e-08,4.328869e-30,0.032440774,2.0147768e-06,-0.0011662077,0.005449146,-0.057855837,1.026632e-29,7.548091e-26,-0.057523917
344,-0.18156677,-0.00084132084,9.424441e-06,1.7522987e-28,-3.0829835e-29,-6.501698e-23,0.038831696,-0.041314658,5.2718857e-19,-4.1211788e-05,0.0025784909,-0.13588476,-0.008945685,-1.2941488e-31,2.6609087e-10,-0.20236619,-0.0011702213,-7.880877e-30,2.6054644e-22,-1.7662601e-29,9.746366e-19,0.00012971586,-5.3179907e-08,5.990631e-30,0.064611234,3.0411843e-06,-0.0018767939,0.009117729,-0.15365943,6.402452e-29,8.6615436e-26,-0.14579299
345,-0.01301682,-0.0003675835,4.704682e-06,6.439696e-29,-2.5728853e-29,-8.075068e-23,0.009089831,-0.010617092,4.5719606e-19,-1.6461672e-05,0.00096988806,-0.015882596,-0.0032233964,-1.6073971e-31,1.6207258e-10,-0.012875214,-0.0005493545,-7.5475096e-30,2.37444e-22,-1.6572225e-29,9.413964e-19,5.6037097e-05,-2.6250357e-08,1.2218684e-29,0.0142656155,1.5931564e-06,-0.00074544176,0.0031659482,-0.014656797,1.83073e-29,7.5470643e-26,-0.01699745
346,0.2543379,0.00023414922,-1.5459846e-06,1.3394807e-28,-1.7298438e-29,-2.1377535e-22,-0.032772224,0.032514673,3.523221e-19,1.5310896e-05,-0.0010692454,0.1702265,0.0042474726,-1.9957078e-31,6.8530737e-12,0.2894313,0.00024733122,-6.39969e-30,2.3631864e-22,-1.616616e-29,9.678908e-19,-4.1194704e-05,1.6120389e-08,1.5693991e-29,-0.05882559,-4.7456365e-07,0.00068777194,-0.004618285,0.20316646,-4.6093998e-29,3.972099e-26,0.18377239
347,0.6066293,0.00069586997,-6.8568925e-06,-5.301339e-30,3.8725727e-30,-4.627698e-22,-0.08029382,0.08090508,2.5400452e-19,4.10307e-05,-0.00268423,0.4107653,0.010928455,-8.7816075e-32,-1.9079499e-10,0.69023,0.0008528393,-6.1125443e-30,2.2614408e-22,-1.2072979e-29,1.0862909e-18,-0.00013897652,8.787009e-08,2.4924669e-29,-0.14583176,-3.033588e-06,0.0018010424,-0.011691959,0.48716983,-1.509247e-28,-3.7437613e-27,0.44451603
348,0.2531024,-8.588465e-05,1.0358658e-06,1.8558986e-28,-1.9784537e-30,-3.8934186e-22,-0.02429321,0.0232689,3.16017e-19,1.6008562e-07,-3.3464748e-06,0.16375025,0.0010475693,-1.2480413e-31,1.6866231e-12,0.29090613,-0.00017453224,-6.530512e-30,2.360738e-22,-1.18281514e-29,9.397955e-19,-1.1255681e-05,3.195289e-08,1.4262328e-29,-0.048230715,-3.638745e-07,-7.521175e-05,-0.0013762442,0.19853404,-9.7282844e-29,2.1128438e-26,0.17827958
349,1.4360305,0.003126953,-3.1616277e-05,2.4431071e-28,5.6293837e-29,-8.250421e-22,-0.22603993,0.23170136,-2.4975504e-19,0.00016770055,-0.010841038,1.0007111,0.039633986,-2.3048705e-31,-7.643437e-10,1.6222551,0.004070226,-2.9405734e-30,2.0438667e-22,1.5501524e-30,5.8671063e-19,-0.0005049929,2.1423685e-07,3.3807037e-29,-0.3926752,-1.0271606e-05,0.0075647784,-0.041467346,1.1710131,-5.45119e-28,-1.1659792e-25,1.0778826
350,-0.45706618,-0.0016813648,1.86662e-05,-1.4339904e-28,5.210483e-31,-1.617741e-22,0.08715814,-0.09157011,6.2808563e-19,-8.739358e-05,0.005368493,-0.33219022,-0.018648408,-2.7621658e-31,5.222386e-10,-0.51167715,-0.0022883494,-1.0326359e-29,2.8666642e-22,-1.5300755e-29,7.0301046e-19,0.00025582177,-1.02085465e-07,2.7276429e-30,0.14687163,5.708076e-06,-0.0038550156,0.01914854,-0.38102704,-3.5321236e-29,8.338954e-26,-0.3566637
351,-1.0367615,-0.0030535501,3.3164317e-05,-2.4516094e-28,-3.6083357e-29,-2.6010183e-23,0.1790911,-0.18630518,9.05257e-19,-0.0001605505,0.009984169,-0.73633397,-0.035366446,-3.1912537e-31,8.8260066e-10,-1.1672276,-0.0041043535,-1.2003538e-29,3.0393094e-22,-1.9814835e-29,9.242875e-19,0.00047769648,-1.9908607e-07,-1.7213307e-30,0.30660364,1.0458889e-05,-0.0071069784,0.036553748,-0.85367453,1.4722827e-28,1.5692662e-25,-0.79254377
352,-0.32351452,-0.0011581894,1.3144135e-05,-3.2603707e-29,-5.9026533e-30,-1.3101317e-22,0.060270965,-0.06357272,5.151492e-19,-5.9319776e-05,0.0036385502,-0.23451012,-0.012789999,-2.6996631e-31,3.861207e-10,-0.36278835,-0.0015957725,-9.189664e-30,2.6119043e-22,-1.3014915e-29,6.323467e-19,0.00018033369,-7.8849254e-08,4.8384465e-30,0.1027271,4.233282e-06,-0.0026251865,0.013102572,-0.26921844,-5.5985453e-29,8.1981186e-26,-0.25237307
353,0.72361255,0.0016472181,-1.7097009e-05,5.9163326e-28,2.7024845e-29,-3.936058e-22,-0.11471756,0.11726867,-1.3144262e-19,9.202288e-05,-0.0057216096,0.50354403,0.020482998,-1.668108e-31,-4.1484077e-10,0.817577,0.002125175,-3.5463502e-30,1.9097902e-22,3.1187125e-31,2.7103803e-19,-0.0002617047,1.0731924e-07,1.16030275e-29,-0.19772282,-5.2279092e-06,0.0039926367,-0.021442551,0.5896786,-3.375321e-28,-3.21775e-26,0.5419456
354,0.8527124,0.0019684718,-2.0145619e-05,5.704718e-28,4.4433506e-29,-4.4983176e-22,-0.13578275,0.13898784,-1.7404361e-19,0.000108128166,-0.006816206,0.59377277,0.024424572,-2.1321015e-31,-4.657268e-10,0.96338606,0.002549022,-3.6542993e-30,1.9695555e-22,3.0151336e-31,1.8594224e-19,-0.0003105271,1.228849e-07,1.3207815e-29,-0.23393485,-6.14122e-06,0.0047620367,-0.02554356,0.6950992,-4.0832676e-28,-5.8818776e-26,0.6391307
355,-0.303479,-0.0011329526,1.2311342e-05,2.1838028e-28,7.278703e-30,9.647823e-23,0.060490992,-0.06378023,4.6906626e-19,-5.604786e-05,0.0036100382,-0.22487178,-0.0127901435,-1.9067304e-31,3.7921752e-10,-0.33764565,-0.0015558656,-9.009995e-30,2.4524598e-22,-1.8038746e-29,4.2056794e-19,0.00017367,-7.232512e-08,-3.770517e-30,0.10216704,3.9587785e-06,-0.002592919,0.0131250685,-0.25577536,-1.9750231e-30,6.9332036e-26,-0.2408914
356,-0.44380167,-0.0015310682,1.6879048e-05,4.6708327e-29,1.4325238e-29,1.8421607e-22,0.08447476,-0.088588834,6.1962973e-19,-7.821077e-05,0.0049184235,-0.3244195,-0.017409187,-1.908807e-31,5.247266e-10,-0.49550352,-0.0020857097,-1.07035144e-29,2.5961647e-22,-2.2534214e-29,4.9041646e-19,0.00023742608,-1.0236052e-07,-3.459824e-30,0.14320174,5.416705e-06,-0.0035219002,0.017916676,-0.37128344,4.720836e-29,7.616675e-26,-0.34791687
357,0.62781554,0.0013123092,-1.2401595e-05,1.3228086e-28,5.922421e-29,-1.6765455e-22,-0.09675147,0.09859282,1.4492039e-19,7.1274844e-05,-0.0046764784,0.43334007,0.016878176,-1.6291266e-31,-1.9598123e-10,0.7108855,0.0016719559,-7.36539e-30,2.165414e-22,-1.0725266e-29,3.4444416e-19,-0.00020504787,7.069379e-08,1.5810025e-29,-0.16724142,-3.6489694e-06,0.0032391085,-0.017720364,0.5093889,-2.8318597e-28,-4.1420227e-26,0.4668089
358,1.0234565,0.0023602552,-2.331881e-05,2.049073e-28,5.685823e-29,-3.0847834e-22,-0.16435468,0.16848733,1.7980166e-20,0.00012680693,-0.008225197,0.71459204,0.029598564,-9.2761157e-32,-4.894627e-10,1.1554357,0.0030579234,-5.6746822e-30,1.9605243e-22,-7.4781e-30,5.6203805e-19,-0.0003684129,1.3741897e-07,2.6156043e-29,-0.2832175,-7.051728e-06,0.0057368875,-0.03093927,0.8355168,-3.2697204e-28,-7.2845733e-26,0.76895463
359,1.5166239,0.0036593345,-3.6657257e-05,2.0192534e-28,5.5710605e-29,-4.8696906e-22,-0.24759315,0.25446504,-2.0305423e-19,0.00019506333,-0.012613645,1.0631003,0.045310948,-1.2863473e-31,-8.2279106e-10,1.7105454,0.0047730356,-3.480463e-30,1.8029088e-22,-3.4505427e-30,6.0067085e-19,-0.0005703297,2.160867e-07,3.6495906e-29,-0.4258627,-1.1184283e-05,0.008827622,-0.047276568,1.2406855,-4.554407e-28,-1.0698989e-25,1.1436616
360,0.88286686,0.0019499366,-1.8421732e-05,-9.346006e-29,1.6667928e-29,-3.1846837e-22,-0.14143775,0.14481731,2.1152146e-19,0.00010349578,-0.0069100247,0.6165906,0.025061764,-1.599358e-31,-3.582069e-10,0.99594784,0.002507755,-6.223857e-30,2.1992165e-22,-1.3670446e-29,1.0184885e-18,-0.0003015499,1.0562984e-07,3.3408258e-29,-0.24394745,-5.4995007e-06,0.004794853,-0.02624926,0.72098106,-2.1317079e-28,-2.6096098e-26,0.66313446
361,0.57603455,0.0011190611,-9.929108e-06,-3.7356782e-29,2.906809e-30,-2.0564585e-22,-0.088933334,0.090616345,3.7244704e-19,6.003524e-05,-0.004107664,0.3992254,0.015068988,-1.4561419e-31,-1.5073243e-10,0.6506938,0.0014119099,-7.114558e-30,2.3336937e-22,-1.9070331e-29,1.1430415e-18,-0.00017231339,5.5884083e-08,2.7475554e-29,-0.15436354,-2.871928e-06,0.002820071,-0.015858725,0.4685662,-8.2624134e-29,2.765315e-27,0.42956272
362,0.51621807,0.0009980861,-9.234431e-06,5.418361e-29,-8.166259e-30,-1.2202037e-22,-0.07885748,0.08022538,2.9980417e-19,5.529571e-05,-0.0036513205,0.35658216,0.01332334,-1.1162287e-31,-1.5941826e-10,0.5837574,0.001254142,-6.372066e-30,2.1648456e-22,-1.6760944e-29,9.880776e-19,-0.00015616286,5.503018e-08,2.2560933e-29,-0.13690409,-2.7035824e-06,0.0025081222,-0.014033695,0.4191281,-6.775231e-29,2.3947118e-26,0.3838525
363,0.48461467,0.00097574823,-9.987749e-06,4.0546406e-28,4.2941768e-30,-1.6371138e-22,-0.07351923,0.07474393,9.779185e-20,5.6539637e-05,-0.0034868815,0.33398563,0.012556835,-9.5292555e-32,-2.2492477e-10,0.54874206,0.0012349449,-4.7722167e-30,2.0098569e-22,-7.9763675e-30,5.7253373e-19,-0.0001566264,6.475963e-08,1.04175725e-29,-0.12760237,-3.011359e-06,0.002411187,-0.013209122,0.3929113,-1.4667086e-28,1.22177914e-26,0.359776
364,0.27227134,0.00040183536,-3.9852166e-06,2.6190582e-28,-3.286777e-30,-7.146995e-23,-0.03724395,0.037260134,1.9216039e-19,2.6066009e-05,-0.0015553748,0.1833571,0.00566623,-1.2014629e-31,-6.809958e-11,0.30996302,0.00047602807,-5.2452657e-30,2.194596e-22,-9.203254e-30,5.713721e-19,-6.689416e-05,2.8436364e-08,4.1986838e-30,-0.065541975,-1.1434272e-06,0.0010490457,-0.006049946,0.21809104,-8.732516e-29,4.106139e-26,0.19790262
365,0.58294296,0.0011970762,-1.1429784e-05,2.146154e-28,2.9899355e-29,-2.298144e-22,-0.08959858,0.091255486,1.3858933e-19,6.578583e-05,-0.004282511,0.40249056,0.015494521,-1.8992254e-31,-2.0299584e-10,0.6597383,0.0015213019,-6.2173852e-30,2.1872568e-22,-1.0759704e-29,5.1997313e-19,-0.00018762628,6.702555e-08,1.6064212e-29,-0.15507704,-3.3781473e-06,0.0029620572,-0.016281605,0.47310326,-2.351913e-28,-1.8235074e-26,0.43347403
366,0.31055266,0.0004509206,-3.4261957e-06,9.395329e-29,1.0718318e-29,-1.6176704e-22,-0.043550212,0.043689933,3.2231966e-19,2.5704336e-05,-0.0017951098,0.21009926,0.0066804653,-2.2399868e-31,5.1247617e-12,0.35277787,0.00053260406,-7.323193e-30,2.3972867e-22,-1.629836e-29,7.200746e-19,-7.0032394e-05,1.8046169e-08,1.460949e-29,-0.07630148,-8.7745093e-07,0.0012028352,-0.007130023,0.2494283,-1.2595914e-28,1.6973347e-26,0.22651586
367,2.220622,0.0054348307,-5.3527045e-05,-2.1815743e-28,8.298246e-29,-8.865906e-22,-0.36596557,0.37662303,-3.7144773e-19,0.0002841801,-0.018708859,1.5602832,0.06735957,-3.4851555e-31,-1.1695032e-09,2.502727,0.0071107373,-2.0700313e-30,2.156221e-22,3.0028708e-31,7.474473e-19,-0.0008399001,3.0627672e-07,5.4144553e-29,-0.6289009,-1.6290986e-05,0.0131009305,-0.070231944,1.8189656,-7.1835044e-28,-1.8312141e-25,1.6780485
368,0.39995247,0.0007016132,-6.089276e-06,-1.377478e-29,-8.326283e-30,-2.7119478e-22,-0.059573267,0.060251083,2.3025415e-19,3.8945687e-05,-0.0026399791,0.2744714,0.009713589,-2.8061286e-31,-8.414397e-11,0.45274124,0.00086355,-5.6071705e-30,2.4586848e-22,-1.0813506e-29,7.649545e-19,-0.000109097535,3.48663e-08,1.4963552e-29,-0.103541605,-1.7236023e-06,0.0017977625,-0.010287591,0.32366127,-1.6535033e-28,3.3029668e-26,0.29544482
369,0.61660063,0.0012271854,-1.0661093e-05,-3.1584204e-28,2.0131866e-30,-3.9629858e-22,-0.095996246,0.097807884,2.3592577e-19,6.414608e-05,-0.004476522,0.42746007,0.016419742,-3.8000328e-31,-1.5373625e-10,0.6964177,0.0015519483,-5.7325147e-30,2.6919365e-22,-1.1041796e-29,8.782471e-19,-0.0001871172,5.642764e-08,2.2612377e-29,-0.16600719,-3.0702543e-06,0.003078725,-0.01728053,0.50163907,-2.4771157e-28,1.1270838e-26,0.45980605
370,-1.7073029,-0.0048111924,5.1611176e-05,-5.8755597e-28,-4.1904874e-29,3.004412e-22,0.292402,-0.30346397,1.1717876e-18,-0.00025385604,0.015918342,-1.2116772,-0.056648757,-3.7461569e-31,1.3785043e-09,-1.921269,-0.006434574,-1.5379872e-29,3.2763213e-22,-2.526309e-29,6.5592315e-19,0.0007516655,-3.1159982e-07,-1.4558568e-29,0.50143284,1.6207592e-05,-0.011287999,0.05866186,-1.4055455,2.5937437e-28,2.3250817e-25,-1.3035179
371,-1.0322714,-0.0030599553,3.313041e-05,-2.6859147e-28,-2.5581923e-29,1.8627166e-22,0.18034635,-0.18762477,9.217898e-19,-0.00016026266,0.010024309,-0.736006,-0.03556988,-2.5744057e-31,9.087502e-10,-1.1605192,-0.0041132597,-1.2666059e-29,2.930223e-22,-2.4034015e-29,7.900481e-19,0.00047763137,-1.9944166e-07,-4.8416344e-30,0.30839387,1.0458498e-05,-0.007131352,0.03677085,-0.85188454,1.8663162e-28,1.571123e-25,-0.79155064
372,-0.7599625,-0.0023587185,2.6500516e-05,-3.7315612e-28,1.3878206e-29,3.7757395e-23,0.13420936,-0.1400339,8.6132063e-19,-0.00012523138,0.007620833,-0.54341555,-0.02691456,-2.989132e-31,7.837555e-10,-0.8540443,-0.0031891984,-1.3252634e-29,3.0008011e-22,-2.150261e-29,6.925078e-19,0.00037110285,-1.6444987e-07,1.7436719e-30,0.2294628,8.462298e-06,-0.0054448005,0.027764734,-0.62803894,3.9610047e-29,1.00031963e-25,-0.58458185
373,0.8507416,0.0019207327,-1.9205905e-05,2.054027e-28,3.0763568e-29,-1.2049405e-22,-0.13521259,0.13843401,8.698352e-20,0.00010515208,-0.0067197797,0.59253025,0.024154019,-1.6230873e-33,-4.1094061e-10,0.9611143,0.0024772207,-5.662429e-30,1.8185592e-22,-1.0025054e-29,6.56404e-19,-0.00030219593,1.16383234e-07,2.3109429e-29,-0.23331225,-5.8184596e-06,0.0046801623,-0.02527326,0.6935816,-1.9638667e-28,-2.8871335e-26,0.63778394
374,1.181197,0.0027937493,-2.8122517e-05,2.810956e-28,5.140148e-29,-3.1173385e-22,-0.1909652,0.19600098,-8.88834e-20,0.00015065672,-0.00966458,0.82601035,0.03469233,-5.3707855e-32,-6.266788e-10,1.3331597,0.003632181,-4.5127014e-30,1.7797015e-22,-5.2329533e-30,5.370002e-19,-0.00043744888,1.6811249e-07,2.7658888e-29,-0.32881886,-8.569869e-06,0.0067556826,-0.036227208,0.96504456,-3.4617962e-28,-7.6643507e-26,0.888829
375,0.944286,0.0021874018,-2.2271865e-05,1.6921396e-28,3.050769e-29,4.4525443e-23,-0.15080686,0.15455796,5.1578175e-20,0.00012041956,-0.0075976965,0.6581357,0.027202785,1.1969445e-31,-4.915904e-10,1.0669769,0.0028286043,-5.555576e-30,1.5446409e-22,-1.0012365e-29,6.100848e-19,-0.00034579338,1.3676478e-07,2.4153954e-29,-0.2599776,-6.792993e-06,0.0053030085,-0.028434906,0.7700496,-1.6219087e-28,-2.1948169e-26,0.7085093
376,0.29048693,0.00045102445,-4.226007e-06,1.7215439e-28,-3.3019798e-30,4.1121823e-23,-0.040799174,0.040917996,2.839728e-19,2.829143e-05,-0.0017454387,0.19656806,0.0063491333,-4.1576577e-32,-5.585238e-11,0.33029026,0.0005348233,-6.753306e-30,2.0090114e-22,-1.4368217e-29,6.9070925e-19,-7.4180025e-05,2.882135e-08,1.2363519e-29,-0.071391486,-1.1983354e-06,0.0011777368,-0.0067675887,0.23327991,-3.82051e-29,4.429828e-26,0.21199825
377,0.26056617,0.0003839939,-3.750607e-06,2.915094e-28,7.1862615e-30,2.7566334e-23,-0.03547905,0.035419624,2.373137e-19,2.5238962e-05,-0.0014948514,0.17497872,0.0054062316,-4.8875515e-32,-4.9333565e-11,0.2969515,0.00044947083,-6.6383826e-30,1.9974715e-22,-1.24998804e-29,5.301844e-19,-6.456614e-05,2.6769076e-08,8.0974355e-30,-0.06227299,-1.0624597e-06,0.0010065655,-0.0057794647,0.2083883,-7.066672e-29,3.426773e-26,0.1889174
378,0.22193152,0.00023788487,-2.1293272e-06,3.0551855e-28,-1.2392169e-29,-4.3718757e-23,-0.028427862,0.028182592,3.259104e-19,1.7000126e-05,-0.0010289159,0.1481428,0.0038583213,-2.4508093e-32,-2.5462382e-11,0.2527942,0.00025864225,-6.497297e-30,2.2542252e-22,-1.4333914e-29,8.3462276e-19,-4.0490653e-05,1.7556815e-08,9.74347e-30,-0.050839767,-5.6408203e-07,0.000672288,-0.004176908,0.17704493,-1.2386781e-29,4.639509e-26,0.15997112
379,0.56591207,0.0011869296,-1.1876638e-05,2.336288e-28,1.22986215e-29,-4.346965e-23,-0.08796838,0.08967443,1.9820007e-19,6.719021e-05,-0.0042355205,0.3924414,0.0152532635,3.609948e-32,-2.5424435e-10,0.6398617,0.0015088066,-6.147019e-30,1.8457698e-22,-1.1083239e-29,7.492322e-19,-0.00018892688,7.532739e-08,1.8562621e-29,-0.15223765,-3.5766104e-06,0.0029312188,-0.016017266,0.460353,-9.2305074e-29,7.557565e-27,0.42242745
380,0.40664583,0.0007041918,-6.156194e-06,8.576722e-29,-7.4447424e-31,-1.2356417e-22,-0.06001762,0.060745705,3.2725633e-19,3.9573108e-05,-0.0026557925,0.2786368,0.00976413,-1.4747148e-31,-7.52767e-11,0.46065453,0.0008669002,-6.870371e-30,2.2655757e-22,-1.7214976e-29,8.979425e-19,-0.00011007874,3.5915573e-08,1.8773249e-29,-0.10465058,-1.7399564e-06,0.0018077416,-0.010333314,0.3287787,-7.530808e-29,2.2195736e-26,0.30013445
381,1.129802,0.0023210489,-2.284625e-05,-9.722063e-29,2.4715215e-29,-3.9035574e-22,-0.17512196,0.17922738,1.2929875e-19,0.00012481061,-0.008176312,0.78501016,0.03008769,-5.361277e-32,-5.118196e-10,1.2770811,0.0029975406,-5.545456e-30,2.0255951e-22,-1.25535785e-29,1.0893602e-18,-0.00037584794,1.5704224e-07,3.746172e-29,-0.305262,-7.4248237e-06,0.0056765797,-0.03154133,0.91989523,-2.3702319e-28,-5.0279578e-26,0.84577507
382,0.3175478,-8.865446e-05,1.2430019e-06,-2.2808836e-29,-4.5772464e-30,-3.9317524e-22,-0.03130437,0.030293982,4.0569968e-19,-3.1633317e-07,-4.7234353e-05,0.20665078,0.0015539983,-7.433097e-32,4.3743342e-12,0.36463234,-0.0001835837,-7.2206326e-30,2.3898078e-22,-1.5109155e-29,1.1822749e-18,-1.7500446e-05,4.1499415e-08,2.0698694e-29,-0.062125497,-5.5562646e-07,-5.9517566e-05,-0.0019522505,0.24980322,-5.5894224e-29,2.1910587e-26,0.22502059
383,0.6474626,0.00027064892,-3.668205e-06,2.8752208e-30,2.1362231e-29,-7.382417e-22,-0.07317373,0.072731376,1.863228e-19,2.1599688e-05,-0.0012740055,0.42992407,0.0069078347,2.2250486e-32,-2.2585933e-10,0.74117947,0.00029135845,-5.8578905e-30,2.1831187e-22,-4.538424e-30,1.0802208e-18,-0.00010623046,1.2122578e-07,2.4013394e-29,-0.14022815,-3.2004857e-06,0.0007869662,-0.0076553514,0.5144408,-2.1648103e-28,-2.9045267e-26,0.46762988
384,-0.24565336,-0.0013407224,1.4332836e-05,1.1466308e-28,-6.0238755e-30,-3.0707374e-22,0.057318505,-0.060947992,5.5820205e-19,-6.71294e-05,0.0042145043,-0.18622762,-0.014108915,-1.5527085e-31,3.4427858e-10,-0.271967,-0.001832741,-8.765032e-30,2.6765578e-22,-1.4737606e-29,9.783774e-19,0.00018915534,-5.365689e-08,6.709383e-30,0.09257997,3.900714e-06,-0.003048503,0.014389701,-0.20956656,1.0210077e-30,5.76599e-26,-0.19865921
385,-1.1321449,-0.0034302738,3.702807e-05,-4.916405e-28,-3.948914e-29,2.8443566e-23,0.19878261,-0.20677467,1.0007463e-18,-0.00018061034,0.011236172,-0.80639535,-0.03963694,-2.4969136e-31,9.690888e-10,-1.2734207,-0.004601188,-1.2385338e-29,3.354798e-22,-1.7990449e-29,9.986667e-19,0.00053258566,-2.1515213e-07,-6.973626e-30,0.33874086,1.1499625e-05,-0.007995689,0.04096475,-0.93369997,1.8996309e-28,1.7792411e-25,-0.86726755
386,-2.012274,-0.0056418898,6.0908933e-05,-7.8206285e-28,-3.794475e-29,2.0839846e-22,0.34209475,-0.3547997,1.4318938e-18,-0.00030003054,0.018647855,-1.4241996,-0.06624425,-3.9500607e-31,1.6196029e-09,-2.2664602,-0.007534747,-1.7644184e-29,3.6940594e-22,-2.6808945e-29,9.347101e-19,0.0008847874,-3.6966918e-07,-1.3378009e-29,0.58671236,1.9133704e-05,-0.013226047,0.06861928,-1.6540426,3.1486631e-28,2.422184e-25,-1.5327618
387,-1.216264,-0.003547653,3.858938e-05,-2.6654651e-28,-1.684819e-29,-8.771521e-24,0.20914267,-0.21734591,1.0674493e-18,-0.00018760748,0.011618914,-0.862433,-0.041146915,-2.8917187e-31,1.0349768e-09,-1.36971,-0.004756592,-1.384261e-29,3.2080524e-22,-2.2502057e-29,1.0055028e-18,0.0005562752,-2.3292864e-07,-3.1914856e-30,0.35796005,1.2171417e-05,-0.008264764,0.042561527,-1.0006272,1.9148944e-28,1.4524115e-25,-0.9282813
388,0.51632893,0.0010936526,-1.0741756e-05,3.3481336e-28,3.3745732e-29,-3.9618665e-22,-0.081072316,0.08246271,3.721558e-20,6.0945287e-05,-0.0039037052,0.35860097,0.014061033,-2.0475038e-31,-2.3176264e-10,0.5833013,0.0013878767,-5.5452037e-30,2.1322433e-22,-1.10595925e-30,3.440969e-19,-0.00017286072,6.617269e-08,1.3148751e-29,-0.13962612,-3.2120995e-06,0.0027014872,-0.01478413,0.42043397,-3.2228047e-28,-2.0069139e-26,0.38563654
389,0.6019097,0.0013080663,-1.3473224e-05,5.454615e-28,3.123716e-29,-2.961821e-22,-0.09336503,0.09519453,-4.8275346e-20,7.390849e-05,-0.004582712,0.4164582,0.016418967,-1.6206049e-31,-3.0619085e-10,0.6811191,0.0016762323,-4.5084023e-30,1.9798127e-22,-3.1368464e-30,2.5275755e-19,-0.00020852408,8.457479e-08,8.942394e-30,-0.1613059,-4.0867544e-06,0.0031891537,-0.01721941,0.4889888,-2.9445213e-28,-2.5187244e-26,0.44852135
390,0.41428208,0.0007496336,-6.6945577e-06,1.763927e-28,3.91255e-29,-1.8050403e-22,-0.06076743,0.061432924,1.9306036e-19,4.181515e-05,-0.0027696048,0.28252053,0.010072286,-2.276502e-31,-6.897782e-11,0.470288,0.0009294945,-7.213166e-30,2.2990315e-22,-1.1758931e-29,3.7776656e-19,-0.00011755754,3.742967e-08,1.1276176e-29,-0.10557734,-1.8935114e-06,0.0018969108,-0.0106473,0.33402914,-2.3723918e-28,-1.2509152e-26,0.30459625
391,-0.5215341,-0.0017520182,1.9401945e-05,-7.120707e-29,1.5027478e-29,2.5427837e-22,0.09813695,-0.10273774,6.819374e-19,-9.0435846e-05,0.005652009,-0.38027364,-0.02001475,-2.1534676e-31,6.094689e-10,-0.5825956,-0.0023805925,-1.149247e-29,2.6734988e-22,-2.5290475e-29,4.712881e-19,0.00027262705,-1.1932096e-07,-4.146758e-30,0.16660124,6.2232157e-06,-0.004041373,0.02061807,-0.43573794,6.590431e-29,8.599862e-26,-0.4078426
392,0.0023651272,-0.00036407524,5.0642466e-06,1.629368e-29,2.422979e-29,2.5411053e-23,0.008929189,-0.010553133,4.7379887e-19,-1.7373422e-05,0.0009574506,-0.008587763,-0.0031973734,-1.8832654e-31,2.3814997e-10,0.006448999,-0.0005452314,-9.420796e-30,2.4774178e-22,-1.9654044e-29,5.855719e-19,5.679109e-05,-3.336674e-08,7.474248e-30,0.013688594,1.7709918e-06,-0.00073575217,0.003139081,-0.004368447,-5.917402e-29,3.3512565e-26,-0.008443914
393,0.9220303,0.0020914022,-2.0657882e-05,1.3836226e-28,4.4807467e-29,-1.5385561e-22,-0.14660028,0.15014492,6.548944e-20,0.00011322039,-0.007307123,0.64185655,0.026279017,-6.0906006e-32,-4.1974252e-10,1.0418502,0.0027009181,-5.98783e-30,1.9028557e-22,-1.04222015e-29,5.573084e-19,-0.00032748835,1.2215332e-07,2.3966197e-29,-0.25284427,-6.234435e-06,0.005091832,-0.027488668,0.7514766,-2.5812112e-28,-4.580426e-26,0.6909718
