x,y
-16.039501,0.7513296
-41.39252,2.745979
-39.321465,-4.4548554
-52.31204,11.676254
-38.40102,-7.400077
-46.1562,10.07458
-47.61339,11.167375
-42.073265,4.9325376
-38.2975,-7.711605
-49.085014,11.344615
-49.322315,11.391232
-54.24278,11.173218
-59.377014,7.8923993
-64.98337,1.6878394
-66.57723,-0.36090046
-60.06352,7.8261976
-41.634083,3.4619932
-33.663227,-15.156942
-46.294613,10.0899935
-29.822937,-18.40381
-15.651306,7.3936667
29.003326,-11.57454
31.943432,1.3552916
35.409336,13.394699
29.350372,-10.160182
21.063349,-19.848768
6.8833528,-4.6657443
30.969948,-3.7251325
10.3078575,-16.800812
-15.9608,4.883911
-16.15071,0.86992484
6.258744,7.553477
-16.731192,-7.142358
-17.100441,-9.498878
-61.63253,6.213912
-65.32173,1.3634179
-63.583492,3.9296875
-60.505207,7.3147726
-38.73016,-6.4757977
-40.458073,-1.0746715
-59.00936,8.792253
-52.773384,11.295955
-42.476685,4.9931755
-54.01522,11.41188
-59.42663,8.642491
-40.924328,1.2511067
-59.535717,8.563734
-42.755253,6.1226377
-62.24152,5.563551
-60.630634,7.1979685
-47.455185,10.550027
-33.30367,-15.564764
-35.88779,-12.37557
-46.134483,10.051753
-46.2869,10.261573
-17.18305,-9.941702
-16.23268,-5.077873
7.0261664,-0.11946204
6.7727275,1.3117917
17.795696,-20.71276
13.49808,-19.449913
19.42782,-20.34624
11.0604925,-17.692137
0.8841879,19.267479
7.848233,-12.677867
25.90166,-16.623455
-16.335583,-1.3382993
-21.157879,-17.303658
-68.55512,-2.9307063
-64.42095,2.816525
-66.988525,-0.9903453
-62.652245,4.972992
-39.679153,-3.1416514
-36.325966,-11.638295
-43.02283,5.9929023
-52.722317,11.805662
-40.01448,-0.976865
-47.746307,10.714895
-54.168327,11.175085
-42.9963,5.8639975
-42.568974,5.728861
-38.549915,-7.011066
-37.797863,-8.844045
-39.916115,-2.206771
-40.327244,-1.4319515
-35.25277,-13.353855
-20.397352,-16.564053
-37.97104,-8.5934105
-47.2174,11.139371
-63.114197,4.5416617
-47.440033,11.474713
-15.9376,5.8387976
-15.60449,8.16077
18.972689,-20.49981
18.789335,-20.698492
26.661112,-16.056026
31.286661,2.0210717
34.921146,12.718579
42.967667,17.341784
63.43596,-8.457272
33.611126,10.983106
6.5494976,6.0236015
-65.24362,1.9246254
-66.449585,-0.16730098
-68.30704,-2.6389573
-36.156796,-12.000701
-42.11377,5.2808204
-40.506832,-0.94753915
-43.164207,6.326356
-59.779697,8.309598
-47.108845,10.999034
-39.988564,-1.1070724
-37.846115,-9.59883
-47.600952,10.654706
-58.976437,8.188901
-42.579994,5.8169575
-42.966976,5.8048005
-34.467648,-14.491469
-38.881935,-5.994326
-37.299538,-10.295303
-16.643518,-5.9291863
-17.089188,-9.437491
-16.093916,3.3825858
-53.10556,11.816924
-64.41973,2.8222916
-53.606995,11.644429
-39.96816,-0.93987864
3.985813,16.175106
-9.458045,18.622784
8.490003,-12.909582
11.92003,-18.30104
30.455679,-6.484983
